0.00 CONN 14 9 up
0.00 CONN 14 1 up
0.00 CONN 14 29 up
0.00 CONN 14 34 up
0.00 CONN 14 25 up
0.00 CONN 14 8 up
4.00 CONN 14 5 up
11.00 CONN 14 9 down
11.00 CONN 14 1 down
11.00 CONN 14 5 down
76.00 CONN 8 14 up
76.00 CONN 8 18 up
76.00 CONN 8 9 up
76.00 CONN 8 1 up
76.00 CONN 8 5 up
76.00 CONN 8 34 up
76.00 CONN 8 29 up
76.00 CONN 8 14 down
76.00 CONN 8 18 down
81.00 CONN 8 17 up
81.00 CONN 8 22 up
81.00 CONN 8 4 up
81.00 CONN 8 9 down
86.00 CONN 8 0 up
86.00 CONN 8 1 down
86.00 CONN 8 5 down
86.00 CONN 8 17 down
216.00 CONN 9 22 up
216.00 CONN 9 12 up
216.00 CONN 9 17 up
216.00 CONN 9 25 up
216.00 CONN 9 19 up
216.00 CONN 9 34 up
216.00 CONN 9 22 down
216.00 CONN 9 12 down
216.00 CONN 9 17 down
219.00 CONN 9 29 up
219.00 CONN 9 4 up
219.00 CONN 9 18 up
221.00 CONN 9 1 up
221.00 CONN 9 8 up
221.00 CONN 9 5 up
221.00 CONN 9 1 down
288.00 CONN 29 19 up
288.00 CONN 29 27 up
288.00 CONN 29 18 up
288.00 CONN 29 1 up
288.00 CONN 29 14 up
288.00 CONN 29 25 up
288.00 CONN 29 19 down
288.00 CONN 29 27 down
288.00 CONN 29 18 down
288.00 CONN 29 1 down
293.00 CONN 29 8 up
293.00 CONN 29 17 up
293.00 CONN 29 32 up
293.00 CONN 29 9 up
293.00 CONN 29 14 down
293.00 CONN 29 8 down
293.00 CONN 29 17 down
296.00 CONN 29 0 up
296.00 CONN 29 34 up
296.00 CONN 29 22 up
296.00 CONN 29 4 up
296.00 CONN 29 25 down
329.00 CONN 5 1 up
329.00 CONN 5 18 up
329.00 CONN 5 9 up
329.00 CONN 5 19 up
329.00 CONN 5 29 up
329.00 CONN 5 34 up
329.00 CONN 5 22 up
329.00 CONN 5 14 up
329.00 CONN 5 1 down
329.00 CONN 5 18 down
329.00 CONN 5 9 down
331.00 CONN 5 17 up
331.00 CONN 5 12 up
331.00 CONN 5 8 up
331.00 CONN 5 4 up
331.00 CONN 5 25 up
331.00 CONN 5 0 up
331.00 CONN 5 17 down
331.00 CONN 5 12 down
334.00 CONN 5 19 down
396.00 CONN 0 2 up
396.00 CONN 0 22 up
396.00 CONN 0 17 up
396.00 CONN 0 14 up
396.00 CONN 0 4 up
396.00 CONN 0 34 up
396.00 CONN 0 2 down
396.00 CONN 0 22 down
398.00 CONN 0 3 up
398.00 CONN 0 8 up
398.00 CONN 0 1 up
398.00 CONN 0 32 up
398.00 CONN 0 18 up
398.00 CONN 0 29 up
398.00 CONN 0 5 up
398.00 CONN 0 25 up
398.00 CONN 0 3 down
398.00 CONN 0 8 down
398.00 CONN 0 1 down
402.00 CONN 0 12 up
402.00 CONN 0 17 down
453.00 CONN 1 9 up
453.00 CONN 1 18 up
453.00 CONN 1 32 up
453.00 CONN 1 5 up
453.00 CONN 1 29 up
453.00 CONN 1 0 up
453.00 CONN 1 9 down
453.00 CONN 1 18 down
456.00 CONN 1 22 up
456.00 CONN 1 34 up
456.00 CONN 1 3 up
456.00 CONN 1 32 down
456.00 CONN 1 5 down
456.00 CONN 1 22 down
456.00 CONN 1 34 down
461.00 CONN 1 12 up
461.00 CONN 1 4 up
461.00 CONN 1 17 up
461.00 CONN 1 29 down
461.00 CONN 1 0 down
461.00 CONN 1 3 down
461.00 CONN 1 12 down
461.00 CONN 1 4 down
547.00 CONN 25 3 up
547.00 CONN 25 19 up
547.00 CONN 25 16 up
547.00 CONN 25 17 up
547.00 CONN 25 12 up
547.00 CONN 25 6 up
547.00 CONN 25 3 down
547.00 CONN 25 19 down
549.00 CONN 25 18 up
549.00 CONN 25 4 up
549.00 CONN 25 18 down
552.00 CONN 25 14 up
552.00 CONN 25 32 up
552.00 CONN 25 16 down
552.00 CONN 25 17 down
552.00 CONN 25 12 down
552.00 CONN 25 6 down
582.00 CONN 17 16 up
582.00 CONN 17 1 up
596.00 CONN 14 16 up
596.00 CONN 14 6 up
596.00 CONN 14 12 up
596.00 CONN 14 18 up
596.00 CONN 14 32 up
596.00 CONN 14 16 down
596.00 CONN 14 6 down
596.00 CONN 14 12 down
596.00 CONN 14 18 down
596.00 CONN 17 6 up
634.00 CONN 4 0 up
634.00 CONN 4 29 up
634.00 CONN 4 19 up
634.00 CONN 4 32 up
634.00 CONN 4 8 up
634.00 CONN 4 5 up
634.00 CONN 4 25 up
634.00 CONN 4 0 down
634.00 CONN 4 29 down
634.00 CONN 4 19 down
640.00 CONN 4 9 up
640.00 CONN 4 14 up
640.00 CONN 4 18 up
640.00 CONN 4 32 down
640.00 CONN 4 9 down
646.00 CONN 22 5 up
646.00 CONN 22 8 up
646.00 CONN 22 32 up
646.00 CONN 22 9 up
646.00 CONN 22 18 up
646.00 CONN 22 3 up
646.00 CONN 22 14 up
646.00 CONN 22 5 down
646.00 CONN 22 8 down
647.00 CONN 4 3 up
647.00 CONN 4 8 down
647.00 CONN 4 3 down
651.00 CONN 22 0 up
651.00 CONN 22 25 up
651.00 CONN 22 29 up
651.00 CONN 22 19 up
651.00 CONN 22 32 down
651.00 CONN 22 0 down
654.00 CONN 22 9 down
654.00 CONN 22 18 down
671.00 CONN 8 25 up
671.00 CONN 8 18 up
671.00 CONN 8 14 up
