0	0.13114754098360656
1	0.516260162601626
2	0.4634146341463415
3	0.37142857142857144
4	0.2967741935483871
5	0.2588075880758808
6	0.22727272727272727
7	0.2032520325203252
8	0.0
9	0.17551020408163265
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.07107762856207009
25	0.0
26	0.0
27	0.0701344243132671
28	0.07286077379271393
29	0.07862407862407862
30	0.08023225125362893
31	0.08672294704528012
32	0.08741951461119365
33	0.08781190019193857
34	0.08711856510598649
35	0.08578542326844726
36	0.08393919365499009
37	0.0
38	0.07983281086729363
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.06646268910419854
48	0.0
49	0.0
50	0.06280038449214995
51	0.0
52	0.0
53	0.06294446966258133
54	0.06247211066488175
55	0.06310254163014899
56	0.06456241032998565
57	0.06516220028208744
58	0.06452060496739281
59	0.06400982666848642
60	0.06350698174006444
61	0.06377921563449096
62	0.06444906444906445
63	0.06467725409836066
64	0.06674236689376735
65	0.06650919940328195
66	0.06658506731946144
67	0.0
68	0.0
69	0.0
70	0.0672356129627494
71	0.07687933583532355
72	0.08206278026905829
73	0.08681707586817076
74	0.09220864251418595
75	0.09486378809087972
76	0.09576955782312925
77	0.09739714525608732
78	0.09745236122618062
79	0.09888536660190203
80	0.09821338447562329
81	0.0975682678891768
82	0.09703769314043893
83	0.0
84	0.0
85	0.0
86	0.09372361384745286
87	0.09343106327704584
88	0.09425139818465206
89	0.09373583537303962
90	0.0
91	0.09187749667110519
92	0.0
93	0.09022164276401565
94	0.09187795444778685
95	0.09638451722671204
96	0.09739276703111859
97	0.09787765293383272
98	0.09737210643380839
99	0.0993555754955543
100	0.09931368591037545
101	0.09912
102	0.0982970297029703
103	0.09824231010671688
104	0.09752117491646592
105	0.09693563289190021
106	0.0
107	0.0
108	0.09440742681739912
109	0.09570123988417849
110	0.09773329408301443
111	0.09871589085072231
112	0.10007954298937016
113	0.10010756543564002
114	0.0
115	0.0
116	0.0
117	0.09784342278621455
118	0.10079703174385049
119	0.1051949822743387
120	0.10963073177329907
121	0.11334674714956405
122	0.11400239584719819
123	0.1131427817017625
124	0.11264653873862074
125	0.11249756287775395
126	0.1129947144514632
127	0.11276704618139952
128	0.11235883771095038
129	0.11230788611740992
130	0.11169448090505657
131	0.0
132	0.0
133	0.0
134	0.0
135	0.0
136	0.0
137	0.0
138	0.0
139	0.0
140	0.10435186799140085
141	0.10564274174936533
142	0.10974840965098287
143	0.11377347751849744
144	0.11558243373085401
145	0.1175645342312009
146	0.11729943691810224
147	0.11694352159468438
148	0.11631743936644118
149	0.1160045899131195
150	0.0
151	0.0
152	0.0
153	0.0
154	0.0
155	0.0
156	0.11212073737531986
157	0.11148596045051123
158	0.11097359735973597
159	0.11059884227242457
160	0.0
161	0.0
162	0.0
163	0.0
164	0.10725458066438254
165	0.11103982628436065
166	0.11345465247461618
167	0.11659761150377772
168	0.11859315957756031
169	0.11898112480739599
170	0.11884696418310668
171	0.11972769684851947
172	0.12108302565559027
173	0.12105238386595754
174	0.12087603537835181
175	0.0
176	0.0
177	0.11901693667157584
178	0.0
179	0.0
180	0.11710121310881767
181	0.0
182	0.0
183	0.0
184	0.0
185	0.0
186	0.0
187	0.0
188	0.0
189	0.0
190	0.0
191	0.0
192	0.0
193	0.0
194	0.1104199066874028
195	0.11050232130160191
196	0.1111111111111111
197	0.11132262870385698
198	0.11148634734977966
199	0.0
200	0.11084819060829831
201	0.0
202	0.0
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
209	0.0
210	0.0
211	0.0
212	0.0
213	0.0
214	0.0
215	0.0
216	0.0
217	0.0
218	0.0
219	0.10212448751397689
220	0.10258978925497181
221	0.10252243601580677
222	0.10247830563318135
223	0.10221115829550446
224	0.10178200502897125
225	0.0
226	0.0
227	0.10102499550440568
228	0.10085568006874082
229	0.10089486256194517
230	0.10057134745732638
231	0.0
232	0.0
233	0.09929251891286074
234	0.0
235	0.10065273244913547
236	0.10302150314595865
237	0.1042520227233603
238	0.10479585890096328
239	0.10549315489399474
240	0.10559597470592234
241	0.10546451787648971
242	0.10528090645444123
243	0.10501041037007186
244	0.0
245	0.10421455938697317
246	0.0
247	0.0
248	0.0
249	0.0
250	0.0
251	0.0
252	0.10130803600336723
253	0.0
254	0.0
255	0.0
256	0.0
257	0.0
258	0.0
259	0.09908973510976724
260	0.09931592820384084
261	0.1011408032505079
262	0.10162576304970723
263	0.1016165565174222
264	0.10155767091111385
265	0.1012100871385904
266	0.10084652189915348
267	0.10048270805328119
268	0.0
269	0.0
270	0.09945903472453081
271	0.0
272	0.0
273	0.09842731567302518
