N24,84.397268,96.735638,99.974086,83.70813,93.407874,98.81450600000001,95.36343000000001,92.627394,98.53726400000001,98.170884
N3,93.742006,96.85604,98.729164,96.642512,99.676956,99.871488,89.77633,60.18573000000001,63.276444,59.016794
N34,93.144668,71.514588,55.336936,59.259934,66.177314,61.187832,63.926246,52.85540399999999,61.62983,59.395304
N5,99.80790999999999,74.57654000000001,93.560234,96.314524,72.692726,99.557464,78.006524,81.819058,93.50684,61.515734
N30,65.639914,65.24958600000001,60.17093799999999,99.575936,74.109002,78.788504,65.873494,64.06081999999999,71.29967,64.57297
N25,88.151296,92.076414,99.421508,96.412136,64.35502600000001,64.948104,69.52172800000001,65.679738,73.599268,98.81693200000001
N26,61.500220000000006,99.008624,90.730024,99.647508,99.78739399999999,98.035898,87.154212,78.320746,86.236548,93.32786
N1,79.153214,84.273046,96.764878,99.94079599999999,96.209232,93.731454,74.443142,60.134085999999996,77.271488,56.68256
N19,98.412856,86.97966000000001,94.075094,92.64334,99.778982,81.871448,83.870312,77.936542,99.325136,96.79477800000001
N16,68.122092,64.528576,99.80957599999999,94.593522,99.268222,98.813516,77.47722,99.363096,95.539686,98.82989599999999
N31,84.381306,94.562428,99.113248,99.500348,99.871752,99.67879400000001,81.973666,99.651544,98.88397599999999,96.76266
N2,99.38072799999999,95.971772,89.463042,91.13316999999999,88.333354,99.604968,80.749122,99.490662,95.865512,98.12242599999999
N28,63.799888,99.02164,98.562832,96.568626,88.589912,92.80626,90.085278,94.6446,99.683638,66.636414
N27,76.86666199999999,87.202566,98.776702,89.600994,97.299494,98.970128,86.530922,99.722524,99.412128,97.20025199999999
N29,98.05933399999999,94.320378,98.300694,99.676442,98.554832,97.55006,66.180156,83.410654,96.72901,91.34988200000001
N13,72.967602,98.319176,90.366254,92.65519,90.441046,99.358846,98.318714,82.530248,99.575176,97.39578
N14,77.374312,97.369472,99.755772,99.253084,99.026794,99.23152200000001,93.409306,63.37691600000001,98.637402,63.716134000000004
N0,99.278856,70.860364,90.899164,99.089038,97.63387999999999,99.057052,88.211688,59.885619999999996,66.118634,68.358968
N12,68.67792,97.39880199999999,98.662858,97.769912,74.847924,56.159388,92.909736,64.76832399999999,85.781654,85.707306
N23,97.793454,53.868711999999995,99.689712,93.369346,69.645642,60.023308,50.19274,64.99281,61.88231400000001,91.79494
N35,19.378232,70.472694,98.79388399999999,71.170514,99.156582,96.865994,44.431602,44.718818,96.90979,97.23451
N15,86.176784,98.653312,98.968036,99.499302,98.79520600000001,99.366484,78.22369,87.997124,96.36158999999999,61.435662
N7,94.475538,99.83378400000001,99.09125,91.926852,56.94196,99.308006,62.494645999999996,70.685718,55.76364,58.792100000000005
N6,90.942334,91.76874600000001,99.58666000000001,93.46061399999999,93.80546,98.80054200000001,92.457606,99.396302,99.67779,79.37645599999999
N18,73.42006599999999,98.864316,92.029426,90.278774,98.766544,98.9785,73.34629,99.251402,99.451748,95.57297
N11,60.966948,62.161104,55.43103000000001,81.33056400000001,99.037526,81.969078,89.19087,96.802456,98.14045,72.165484
N33,91.775008,94.69288399999999,96.025522,99.340366,99.34548,99.917198,93.599698,75.196432,98.595548,98.41658199999999
N8,73.389802,98.78559,99.956284,99.167514,89.63009,81.62811599999999,94.130514,65.44038599999999,63.696822,71.007752
N9,73.297028,98.35473,98.630426,71.830174,99.180556,97.97261400000001,68.272418,63.885452,70.84319,68.99163200000001
N20,81.99964,89.8031,98.66247200000001,99.017906,94.022034,98.495502,91.773966,96.130856,99.87768200000001,93.887742
N32,86.391902,98.351538,60.00694,92.335,93.719812,97.339446,90.025596,93.354958,99.546544,98.549988
N21,62.114020000000004,99.641258,94.89596999999999,99.617404,99.89028,97.657814,83.440558,90.716942,99.940138,98.61260200000001
N4,96.65703,93.912858,99.304982,99.709644,92.15284,96.338938,85.512406,68.936988,95.699186,58.902952
N17,98.576414,80.2877,99.46736200000001,98.927026,87.37997,98.414758,96.08754400000001,94.395364,99.856088,99.113916
N10,92.03785599999999,99.139068,96.050748,99.958972,94.020296,98.979932,97.467202,94.249792,97.308098,65.005418
N22,59.002849999999995,68.429584,97.540992,98.82544800000001,96.13284,96.878602,90.26367400000001,96.878246,96.500812,95.13368
