N32,44.829550000000005,98.584902,16.102543999999998,99.250178,99.302018,97.949034,28.734201999999996,37.535018,98.62362399999999,97.497502
N3,47.194078,99.025106,98.613512,98.913232,98.860854,98.943112,20.989843999999998,9.765532,17.10873,20.718422
N8,11.596803999999999,99.228082,55.45294,99.71055,98.552314,17.474036,19.971539999999997,19.993214000000002,9.701052,6.82121
N16,12.797317999999999,14.412126,57.112056,99.79142800000001,99.925102,95.771494,18.063062,37.456754,98.179242,96.846256
N2,99.122904,43.282768,99.886,99.772408,99.832774,98.610618,12.416554,23.61142,98.528776,97.97901
N11,15.717036,20.801052000000002,18.976274,44.205428000000005,98.503036,13.804698000000002,14.95494,29.681054,98.754064,9.965088
N9,36.112792,99.703548,99.246184,51.232763999999996,99.10610199999999,98.712046,14.314242,15.342838,9.841076,17.788225999999998
N0,38.478794,20.895512,99.762516,97.634454,98.66779199999999,99.988882,25.58914,11.005604,15.506310000000001,16.213896
N4,51.35049000000001,99.886974,47.74103,99.56418000000001,99.67065600000001,97.652432,22.623632,12.810996,98.86280400000001,13.077812
N34,53.607962,11.906312,10.781448000000001,18.56185,9.523712,15.499199999999998,14.98573,16.252375999999998,19.051982000000002,20.11313
N20,39.64237,61.541884,99.118086,97.142212,99.73414000000001,99.376498,21.585438,27.504996,98.801556,98.150756
N19,68.036152,99.24588800000001,99.29184,98.442396,99.06625799999999,96.47208,13.294776,26.483812,97.592842,95.76869599999999
N1,45.517848,98.526064,99.784958,98.945626,99.469122,99.79339,13.343015999999999,12.693080000000002,20.442584,12.985772
N22,22.17061,16.347739999999998,78.021286,61.446084,99.31851,98.45437799999999,22.256702,34.215042000000004,98.159944,94.737044
N28,38.11031,56.40412,77.327432,51.696326000000006,98.78500799999999,99.742762,19.694058000000002,23.597606,99.510816,12.670638
N29,49.123474,99.014792,79.27664,99.231044,99.01827800000001,93.2739,20.987982,26.600990000000003,93.04884,96.03144
N25,24.195066,22.311526,72.018036,21.306776,10.78973,16.499082,13.367988,9.940622000000001,16.13211,31.53971
N14,35.70505,99.50832,98.567516,98.814662,99.69722800000001,98.76588600000001,12.190778,18.367696,93.20084,20.560184
N30,11.95524,13.433708,16.544178000000002,95.749348,10.121624,16.402946,17.408836,20.230112,96.94673,14.50816
N17,49.606711999999995,99.225848,82.431422,99.73427000000001,99.85007,99.893958,30.229662,35.967076,98.587416,96.151994
N5,99.401814,98.55877600000001,99.35167,98.992464,15.664069999999999,99.847568,12.609274000000001,38.282579999999996,97.556592,12.1144
N18,30.944114,99.12173399999999,99.612622,99.585724,99.44008600000001,98.60875,18.692618,15.794882,97.6186,96.33055999999999
N10,48.171886,56.40412,77.228628,50.815827999999996,98.85901,33.00369,19.973514,26.75537,98.49872400000001,14.254364
N27,44.49688,76.25027,99.087678,50.502168000000005,99.31236,99.39384199999999,14.664306,29.252613999999998,98.807068,98.694612
N12,15.698846,98.463316,98.33216,99.14346400000001,10.329228,11.720024,26.254886,20.454506,93.328968,92.568798
N7,46.693466,62.962434,15.188486000000001,31.544464,18.951256,19.30377,12.891912,14.721207999999999,14.965328,13.84032
N15,44.74169,99.285516,98.889122,99.077528,99.76088800000001,99.396844,18.354944,23.0606,86.13858,14.259640000000001
N26,18.418319999999998,49.876932000000004,98.947936,97.103302,99.721402,98.732418,15.986188000000002,30.495255999999998,34.600048,98.772462
N23,22.18637,14.515696,72.725084,20.213542,25.062738,13.440258,20.552561999999998,15.88137,11.967924,29.190732000000004
N6,45.046532,99.36176,98.797886,99.95135400000001,99.514992,99.32071,16.840837999999998,27.4393,97.74040000000001,17.476656
N21,45.90421,50.697736000000006,99.925956,99.342972,98.328468,99.106092,11.692144,20.18566,97.7091,96.031582
N24,40.908088,56.304572,99.104808,99.26097200000001,99.1385,99.01043,15.213194,27.283424,98.5673,99.41785800000001
N35,34.849686000000005,52.071394000000005,98.56548000000001,84.91310800000001,99.556478,99.812202,2.764436,13.753151999999998,98.557636,92.655588
N31,44.978898,59.075476,99.395604,99.197844,99.10033,99.75294,18.140439999999998,27.914282,99.18290400000001,94.092578
N33,49.79845,65.46209400000001,99.786724,99.57225,99.498972,98.653836,13.88295,39.463704,98.11833,95.919206
N13,31.822329999999997,98.976948,98.596806,98.645348,99.016806,98.729198,19.627752,21.005432,99.214068,96.42184400000001
