N27,37.403234000000005,69.63520199999999,99.973924,53.133052000000006,82.96974,99.351722,25.246898,36.588229999999996,95.066812,95.736434
N32,39.057728000000004,99.143164,26.511066,89.482292,85.00417,97.158242,58.096729999999994,27.500516,93.137012,96.87994
N6,39.866141999999996,98.323548,99.726304,84.448058,84.56473799999999,99.315894,26.554638000000004,35.245636000000005,95.066812,19.280236000000002
N12,16.79696,98.278988,98.29744000000001,97.474956,17.413448000000002,11.720024,61.411322,17.485494,84.835094,79.776046
N7,47.980432,72.991366,25.248569999999997,31.000529999999998,18.951256,31.795526000000002,12.891912,14.721207999999999,14.965328,15.798480000000001
N0,37.281278,20.895512,86.43285,98.855024,88.23850399999999,98.938606,34.751841999999996,11.005604,15.506310000000001,16.213896
N23,21.25213,13.740169999999999,79.928766,22.744696,25.062738,13.440258,20.552561999999998,15.88137,11.967924,28.680928
N8,11.596803999999999,98.680072,71.597948,98.962276,86.903682,24.196478,35.747161999999996,19.993214000000002,9.701052,6.82121
N19,62.741872,99.733424,99.364398,92.39934,99.73448,59.654754,46.921128,25.437924000000002,91.676594,90.50224
N15,33.215772,98.68140199999999,99.491024,99.086484,76.247508,99.015886,28.988822,29.887004,90.758478,14.259640000000001
N33,53.374816,78.802492,98.267326,99.981646,84.56473799999999,92.116822,23.603516,37.159682,93.839546,92.308418
N21,38.026566,49.421218,93.37512,99.98137799999999,84.56473799999999,99.55712799999999,19.429806,24.925304,94.94935,98.0432
N13,29.097973999999997,99.02735,86.58805000000001,97.415568,92.483378,99.46477,49.108618,19.959544,84.97681,93.157602
N17,51.035624,91.2156,84.887736,95.050386,80.413186,98.50363,65.69360400000001,27.675240000000002,86.716186,96.449596
N9,42.149848,97.691268,99.82968199999999,73.032388,98.83295,99.346662,15.262722,15.342838,9.841076,17.788225999999998
N28,31.247884,54.102468,78.001502,50.76708599999999,87.95161,94.911002,43.748946,32.445708,88.852288,12.670638
N14,39.794434,99.241348,99.851524,97.50981800000001,99.316672,99.741554,40.42658,18.367696,92.058572,20.560184
N18,26.203854,99.253236,93.53271,92.227292,99.38311399999999,94.634848,45.301,31.894795999999996,91.676594,95.197426
N26,18.418319999999998,51.723969999999994,99.829868,91.218968,84.56473799999999,98.47101,24.581978,28.191233999999998,35.506618,94.350916
N16,12.797317999999999,14.412126,72.512496,96.88168999999999,76.368654,99.72051400000001,47.945032,29.164918,92.47704399999999,97.520628
N22,22.17061,16.347739999999998,94.87462,70.695834,90.72019999999999,99.04253200000001,56.391349999999996,31.163084,89.474992,88.315736
N31,38.749432,62.615862,98.72744,99.95230600000001,92.321528,99.09653200000001,28.723032,35.980798,95.066812,91.545344
N5,97.995972,93.733978,96.622084,96.212654,22.169844,99.35835200000001,17.281578,35.978558,91.692768,12.1144
N1,35.468676,92.02371000000001,97.80844400000001,99.751532,93.715492,97.046778,18.00524,12.693080000000002,20.442584,12.985772
N25,23.260826,20.944648,46.70903,23.83793,15.602047999999998,16.499082,13.367988,9.940622000000001,16.13211,31.029906
N2,97.995972,35.29838,94.15534,85.146142,85.55437,99.82226,24.841450000000002,32.956664,91.764914,94.996444
N24,33.91995,56.548072000000005,99.34742800000001,95.53887599999999,78.239508,97.91507200000001,24.93376,34.886196000000005,95.066812,97.299252
N29,50.552386000000006,98.80400999999999,97.268908,99.375958,94.041934,91.17787200000001,22.894532,25.555102,94.47017,89.996358
N10,45.48939,54.102468,77.297292,49.886587999999996,99.929696,30.341972000000002,44.028402,29.485166000000003,93.839546,14.254364
N20,36.046152,35.516334,99.315186,99.677752,84.821628,92.116822,53.206886,32.145826,94.205656,95.91592
N30,11.95524,13.433708,16.544178000000002,96.50797800000001,11.960012,24.46661,17.408836,20.230112,89.98337199999999,14.50816
N3,45.119994000000005,99.00016000000001,98.67441,97.431304,99.042192,99.634422,30.152546,9.765532,17.10873,20.718422
N4,55.653026000000004,96.81579599999999,71.95368599999999,98.87290800000001,99.084322,99.84803,48.38011,12.810996,90.39277999999999,14.329956
N35,32.243877999999995,41.064482000000005,99.125416,60.899088,84.56473799999999,95.07271200000001,13.347028,20.839627999999998,88.108594,84.607794
N34,51.092326,11.906312,10.781448000000001,18.56185,9.523712,15.499199999999998,14.98573,16.252375999999998,19.051982000000002,20.11313
N11,15.717036,20.801052000000002,18.976274,44.067566,99.18272999999999,18.411820000000002,41.527274,34.698654,94.50285000000001,11.217232000000001
